ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
;ccgoqw.com;21;;;;;;Some domain description
20.110.46.46;;99;;;;;;Some IP description
;;97;;3aa1b7b1d23f056e67e5d9d4fc336ca9;wxemmwra.dll;;;Some file description
;ktlllbp.com;57;;;;;;Some domain description
16.5.227.208;;6;;;;;;Some IP description
;avpobddtc.com;89;;;;;;Some domain description
183.7.122.169;;44;;;;;;Some IP description
;;88;;a8cc30696bb213ad952a62f4759107a3;owgkkqrz.pdf;;;Some file description
;;64;https://byivsjv.com/oimub;;;;;Some URL description
;;86;https://crulgnknk.com/jkewv;;;;;Some URL description
35.206.36.34;;38;;;;;;Some IP description
;;92;;b2597cd9240948681b8c6b058ffded4c;dzknokxe.exe;;;Some file description
;;69;https://taayh.com/ftdst;;;;;Some URL description
;;45;;13c5fcc0552751bc8256a57dc443bcbd;nqdyojsx.dll;;;Some file description
;qlrzryx.com;97;;;;;;Some domain description
;wrnmloyo.com;24;;;;;;Some domain description
222.25.240.156;;48;;;;;;Some IP description
;;23;https://ijpcsq.com/rwwdh;;;;;Some URL description
;;100;https://cbcze.com/zryah;;;;;Some URL description
100.31.121.208;;66;;;;;;Some IP description
;;13;;1c0f38cb5ebca5215de91fc8c8aa7bf7;rlqnidkx.dll;;;Some file description
;;3;;1147abf141809a844e3651e9a3c59402;tvqyzmqs.exe;;;Some file description
;;94;https://itjlvy.com/vpcta;;;;;Some URL description
;;27;;a4fd066be1568dc74e9f7dddaa8b321f;mpohcqhb.exe;;;Some file description
;wcpmpweoe.com;81;;;;;;Some domain description
9.242.116.121;;100;;;;;;Some IP description
;ewsqhun.com;25;;;;;;Some domain description
;iwyep.com;83;;;;;;Some domain description
;xahkjx.com;31;;;;;;Some domain description
126.63.211.27;;12;;;;;;Some IP description
;;9;https://sqqsnqf.com/jbfos;;;;;Some URL description
;ixzsahdl.com;52;;;;;;Some domain description
;;96;https://bkerpo.com/chlhk;;;;;Some URL description
;gyherow.com;3;;;;;;Some domain description
;ltnnc.com;55;;;;;;Some domain description
146.13.60.80;;9;;;;;;Some IP description
;;7;https://srpopji.com/voypw;;;;;Some URL description
;;34;https://eaawkngqbf.com/rdopa;;;;;Some URL description
74.219.141.103;;13;;;;;;Some IP description
;;15;;a6184aa3d30e4364d06f2ab03dba87aa;szyvmkgb.pdf;;;Some file description
209.137.60.179;;83;;;;;;Some IP description
;qsagjktqfk.com;62;;;;;;Some domain description
;;84;https://wdnuwfk.com/noxkz;;;;;Some URL description
253.109.127.14;;1;;;;;;Some IP description
;;92;https://mechtgqotz.com/bdgjx;;;;;Some URL description
;ravequk.com;24;;;;;;Some domain description
;zngwuoj.com;6;;;;;;Some domain description
;;96;;d25dc9cac1ee1a33f3c870340938756a;zkldsbms.pdf;;;Some file description
;zslexfn.com;91;;;;;;Some domain description
244.195.168.144;;73;;;;;;Some IP description
;;92;;bc3c5e3d92f9a1a96323a5fff4188270;lhjqvgkx.dll;;;Some file description
;;48;;3a08320a1734cf8d1458494614ef4d04;hkocvihb.pdf;;;Some file description
;bufcbk.com;71;;;;;;Some domain description
233.4.123.224;;91;;;;;;Some IP description
162.219.153.52;;59;;;;;;Some IP description
;;63;;81e63dd5dd8701a0b55f985eb7cc2169;dljqgodx.dll;;;Some file description
47.185.127.234;;75;;;;;;Some IP description
;;48;;1835a52eadf9f5cae0c302412d238127;fxtdmccy.pdf;;;Some file description
;ldvlgct.com;50;;;;;;Some domain description
215.247.230.219;;85;;;;;;Some IP description
;;79;;8e9e6e42afbdddbbfe024dab5c61a21f;hgqvgunn.pdf;;;Some file description
;;28;https://kuvdu.com/wsriv;;;;;Some URL description
;;54;;8cb4ec4fe37316ca32a48ad59f2a235c;napieqsd.txt;;;Some file description
;jwtkxmz.com;22;;;;;;Some domain description
;;32;https://qmpuaqaekk.com/mrswm;;;;;Some URL description
;;64;https://boyijdmqg.com/clpbw;;;;;Some URL description
237.223.201.243;;40;;;;;;Some IP description
243.97.177.164;;92;;;;;;Some IP description
106.35.249.9;;95;;;;;;Some IP description
;;47;;d9d43c16ddcfad769e2d452caf3e9f8a;esxaxlqr.dll;;;Some file description
54.144.160.179;;27;;;;;;Some IP description
94.31.77.46;;54;;;;;;Some IP description
;;82;;4ca28d69bc44e077cd965de9d12e223e;nawhiaud.dll;;;Some file description
;;7;;47c8687b731d1450729b2827eb001393;dxbeygrq.txt;;;Some file description
148.109.182.126;;41;;;;;;Some IP description
236.105.50.119;;72;;;;;;Some IP description
;;41;;6af5907b0ac4e782d105f68c28adc11f;ucftmoht.exe;;;Some file description
19.3.189.228;;28;;;;;;Some IP description
239.42.76.105;;87;;;;;;Some IP description
;;92;;7b060c99506499399c40608bf99245f3;qkmgbqkp.exe;;;Some file description
;vnwgj.com;51;;;;;;Some domain description
;;87;https://leedyipvjg.com/svipx;;;;;Some URL description
;liwpsc.com;93;;;;;;Some domain description
;nfwhxgmtnc.com;56;;;;;;Some domain description
;;62;https://krnxsgeyjp.com/vihjj;;;;;Some URL description
;qfnrv.com;32;;;;;;Some domain description
;;40;;9c3917189054ade3309d60096f6166d1;jhqmcumm.txt;;;Some file description
42.245.135.30;;80;;;;;;Some IP description
;;44;https://izjxcph.com/beoem;;;;;Some URL description
;;66;https://vuovs.com/wpnki;;;;;Some URL description
30.39.37.244;;63;;;;;;Some IP description
;;73;;22fe47ed06a53913202a172decb980a3;tvplbfru.txt;;;Some file description
;;39;https://dhkszup.com/oeonx;;;;;Some URL description
42.67.252.202;;45;;;;;;Some IP description
;;34;;42d9208728082697719e7377c74247bd;pzpniioo.exe;;;Some file description
160.127.4.7;;33;;;;;;Some IP description
;;78;https://zxsarpvlga.com/vncym;;;;;Some URL description
;;38;;af3c72a534af99ed095300cd7a0cb3fb;vyfgifxf.dll;;;Some file description
;;20;;acb4e308276a3e01551597a0c18a6d59;jhcyiguj.exe;;;Some file description
117.65.111.32;;7;;;;;;Some IP description
;;98;https://mnfabzci.com/ifjuz;;;;;Some URL description
;copkmqjbf.com;3;;;;;;Some domain description
;;18;https://belzbhjp.com/xguqj;;;;;Some URL description
;;20;;e23022061890de4bc17ab04e585927bb;matljcsu.dll;;;Some file description
;nxyvx.com;17;;;;;;Some domain description
;;73;https://bjvzlp.com/wsuvl;;;;;Some URL description
;;51;https://nqvemlmro.com/wzgff;;;;;Some URL description
246.90.230.224;;28;;;;;;Some IP description
;;67;https://dlqpzjkq.com/wxhvb;;;;;Some URL description
233.104.178.180;;18;;;;;;Some IP description
;;45;;fae0b1d4063e87b53eaea1aaf3063c32;ffwmocub.exe;;;Some file description
90.221.27.125;;97;;;;;;Some IP description
48.116.164.138;;98;;;;;;Some IP description
;;64;;b57c58baaa94229bd9111aec0e0dc6b7;xybcbefe.exe;;;Some file description
;;83;;380bad75249035fdf5922d85e0c83106;yvihvhsu.txt;;;Some file description
;wkjmsmta.com;98;;;;;;Some domain description
167.147.72.5;;76;;;;;;Some IP description
188.208.211.220;;35;;;;;;Some IP description
;;3;;76ee21bb048de13060cc13175fc84449;ofmawvko.exe;;;Some file description
;;88;;7fe0208d6446f11843bfbc5201e1af5e;yuiilxpx.txt;;;Some file description
;;68;;d07785f99d859ec8ee73f1a7e9465e1c;ubonusfd.pdf;;;Some file description
;mkdyqtvl.com;89;;;;;;Some domain description
;ibhtut.com;85;;;;;;Some domain description
;;69;;7a401fe98c9b0911a8fc3768ebb17389;uonxrwol.txt;;;Some file description
;glrpatlg.com;33;;;;;;Some domain description
130.75.81.27;;10;;;;;;Some IP description
57.72.147.110;;50;;;;;;Some IP description
;;26;;769aeb13e58a9e99f3606bd4b0981194;yrynrhyq.dll;;;Some file description
;wfqbw.com;36;;;;;;Some domain description
;;76;https://jwggaru.com/myzjy;;;;;Some URL description
;;69;https://btkyen.com/msblu;;;;;Some URL description
;;32;https://ytjgpsqltk.com/oaavr;;;;;Some URL description
;;70;;043d0a956057cb8bfaf3944d0402fd6c;lbofjwio.txt;;;Some file description
;;19;https://upomyy.com/twnyn;;;;;Some URL description
;;1;https://zfxax.com/vxjnw;;;;;Some URL description
;oloixro.com;85;;;;;;Some domain description
;aymxikxm.com;11;;;;;;Some domain description
;;52;;43d518b3a54c653422fb8c582cbe1068;ygtvdgno.exe;;;Some file description
;cfher.com;79;;;;;;Some domain description
;ykpnd.com;18;;;;;;Some domain description
;;75;https://rmwjtyxr.com/iatqc;;;;;Some URL description
;lvdxzmnfv.com;45;;;;;;Some domain description
;kdpxdacjx.com;9;;;;;;Some domain description
;;12;https://cfvzj.com/bxpyp;;;;;Some URL description
;;18;https://jcyaiy.com/wdgxg;;;;;Some URL description
8.188.91.107;;19;;;;;;Some IP description
103.236.111.221;;83;;;;;;Some IP description
61.21.120.102;;4;;;;;;Some IP description
;hbajcv.com;91;;;;;;Some domain description
;;80;;f06826d541d43afa8558bed5654e6ae2;gwybbgxh.dll;;;Some file description
;;80;https://vpqqch.com/bxvcx;;;;;Some URL description
;jdtasvk.com;84;;;;;;Some domain description
;coezuzt.com;92;;;;;;Some domain description
;qduzdrw.com;97;;;;;;Some domain description
;;93;https://swwpsgaouj.com/ywtpc;;;;;Some URL description
;;22;https://ihurpqad.com/lejjh;;;;;Some URL description
;;41;https://pqufafr.com/ydnrj;;;;;Some URL description
139.179.144.62;;56;;;;;;Some IP description
116.14.101.3;;30;;;;;;Some IP description
;;94;;8079bc8169c9d4df5816bf54890d2deb;kvseltmg.exe;;;Some file description
;;12;;c4a22d880cba627b94ebfb95fb14ead1;mrmuggta.pdf;;;Some file description
;evdjyuogmd.com;71;;;;;;Some domain description
76.105.161.14;;76;;;;;;Some IP description
47.84.186.93;;52;;;;;;Some IP description
;vnznzcv.com;9;;;;;;Some domain description
20.25.108.14;;32;;;;;;Some IP description
;;99;https://bcmnoicygt.com/raebr;;;;;Some URL description
;vumkxo.com;15;;;;;;Some domain description
;;92;https://xevulgogei.com/pjfsx;;;;;Some URL description
;;49;https://ksbtt.com/yudoh;;;;;Some URL description
168.226.71.64;;95;;;;;;Some IP description
;;81;https://ezmaihuxfi.com/tsgxh;;;;;Some URL description
;tlqqllnslc.com;50;;;;;;Some domain description
;hjilsw.com;37;;;;;;Some domain description
;;14;https://xewdtlodh.com/kzrnc;;;;;Some URL description
217.237.52.203;;72;;;;;;Some IP description
4.188.251.15;;3;;;;;;Some IP description
;;73;https://mbeecysljb.com/spigx;;;;;Some URL description
22.231.147.14;;50;;;;;;Some IP description
;fzyzsostco.com;39;;;;;;Some domain description
38.224.134.208;;69;;;;;;Some IP description
;lugku.com;8;;;;;;Some domain description
;;100;https://ijjwvfcrwt.com/eyhur;;;;;Some URL description
;;16;https://qdiixppt.com/illzw;;;;;Some URL description
;;58;https://kvqau.com/hwmxx;;;;;Some URL description
;myknnmwc.com;91;;;;;;Some domain description
;dxuiyabd.com;75;;;;;;Some domain description
;;71;https://dozjxf.com/qcdvz;;;;;Some URL description
215.121.229.15;;17;;;;;;Some IP description
;;96;;5ed807d3fffad3c197c08f197f0bb778;vqtwfveg.dll;;;Some file description
;;21;https://jszgbgdrjv.com/rmjth;;;;;Some URL description
;;8;https://fqapdvihk.com/ynjpu;;;;;Some URL description
;gfwjinxy.com;53;;;;;;Some domain description
;;51;;d04928daea91c3f4395349f2662bb2e2;fmuikfss.pdf;;;Some file description
223.55.38.19;;53;;;;;;Some IP description
;mnncu.com;40;;;;;;Some domain description
125.156.234.186;;51;;;;;;Some IP description
;woyvdo.com;42;;;;;;Some domain description
139.166.165.253;;65;;;;;;Some IP description
;;20;;c96734607df5186287a003e15d215f82;qnqjczao.dll;;;Some file description
;wmdrywxije.com;85;;;;;;Some domain description
71.67.101.195;;23;;;;;;Some IP description
;;5;;18d388090c8d8dc03b59861725298fb5;aadmnkpb.dll;;;Some file description
168.255.21.8;;23;;;;;;Some IP description
31.160.103.133;;57;;;;;;Some IP description
;;35;https://fnouxbny.com/gehds;;;;;Some URL description
;;69;https://eyzzve.com/nqdzh;;;;;Some URL description
;;5;;48bd73580ef15113a0f0522747f1e281;obacgzml.pdf;;;Some file description
;;10;;c4d1e8c165ead7687321f0edb611c87e;xqgcocpu.exe;;;Some file description
;cxzuyc.com;58;;;;;;Some domain description
90.190.39.20;;61;;;;;;Some IP description
;;51;https://gyhwymiarh.com/owicf;;;;;Some URL description
7.198.104.183;;5;;;;;;Some IP description
;gwawuld.com;26;;;;;;Some domain description
;;27;https://tdtyuhpegb.com/zhlku;;;;;Some URL description
;;12;;441a7cd8bd4695d5f6139cd0119b7ce2;uouvgtuu.exe;;;Some file description
62.192.199.217;;13;;;;;;Some IP description
;apwgqjxe.com;100;;;;;;Some domain description
;;46;;d922e0174d5e620d067a5a89b12cf03e;cqdvavlc.txt;;;Some file description
;;60;;193c0d73a4691c580c1855c83ef44b6d;zwsxxfxa.dll;;;Some file description
116.20.30.68;;87;;;;;;Some IP description
;;97;https://gdkeb.com/qdabf;;;;;Some URL description
;hnsbbrxvmm.com;58;;;;;;Some domain description
169.223.8.78;;14;;;;;;Some IP description
;;93;;ab9a18b561b47109a64befab2c6f49d6;nsikpolz.exe;;;Some file description
;usctcf.com;15;;;;;;Some domain description
;;76;;95bbcd8e9a1fb291f291396204a09b47;hpazrslj.dll;;;Some file description
;bjcniomgj.com;2;;;;;;Some domain description
31.208.222.223;;26;;;;;;Some IP description
97.92.125.154;;3;;;;;;Some IP description
;jzltlvjvja.com;32;;;;;;Some domain description
;;18;;4eb12f4074b75da1e450a67cc441e017;kafcmawd.txt;;;Some file description
;;100;;991c30c6393ae931e4cf3ed2559fa576;btitdecf.txt;;;Some file description
;;38;;9813687da2bf57507a2e328c25a8ff3c;qtpgadyd.exe;;;Some file description
24.173.195.44;;14;;;;;;Some IP description
;hntgjxkpk.com;79;;;;;;Some domain description
103.131.119.86;;61;;;;;;Some IP description
;izbccgwva.com;47;;;;;;Some domain description
;useafp.com;61;;;;;;Some domain description
192.189.230.69;;70;;;;;;Some IP description
;;99;https://yilipcgpib.com/qowcb;;;;;Some URL description
;dfxoafw.com;91;;;;;;Some domain description
;;17;;830cff2c14ef0c226fbbda6b6bc6e779;hioaadge.txt;;;Some file description
212.232.114.189;;19;;;;;;Some IP description
;;3;;9c48f26d06a9511a7890e7d89b3b6cb5;yyajgxix.dll;;;Some file description
;pmiyuccbj.com;26;;;;;;Some domain description
;nsuxuuha.com;47;;;;;;Some domain description
138.80.144.55;;6;;;;;;Some IP description
;;47;;898bc42a73e6598faafead06ba9318a2;chsqpykb.exe;;;Some file description
;;56;https://rzqdvlnsct.com/vgbkr;;;;;Some URL description
;;72;https://etqxwevg.com/qkoze;;;;;Some URL description
;;98;;18300f1f162b0f2697b47c93cae2bc88;nckudeeu.txt;;;Some file description
208.208.37.132;;65;;;;;;Some IP description
;;74;https://wriflqmz.com/ixnnr;;;;;Some URL description
205.27.3.56;;25;;;;;;Some IP description
253.221.251.190;;93;;;;;;Some IP description
65.52.109.147;;88;;;;;;Some IP description
;;17;;c2542e6f0f5602b30943ea96ff3bf0c1;qkjhyqpv.exe;;;Some file description
;hxemerotg.com;44;;;;;;Some domain description
;;100;;44cc2bef684fc9a50017c92558815436;cdefealu.exe;;;Some file description
;dnjswtv.com;95;;;;;;Some domain description
;;21;;77046cbc45ce6c304569f2cd0fe4625a;qtustvwi.pdf;;;Some file description
;teqohw.com;18;;;;;;Some domain description
33.68.63.226;;38;;;;;;Some IP description
;;78;;c7f95cd37c8f162b207dd8c4b0e333ab;afkzemap.txt;;;Some file description
;qqjytouy.com;70;;;;;;Some domain description
;;52;;f7dbc8f2504d70673a53d6abdfda208e;lowzylir.exe;;;Some file description
;;24;;7d40eea173f9c990be8a2d9fd46f558c;sqvdeakb.dll;;;Some file description
;toslykq.com;27;;;;;;Some domain description
;;78;https://dlhvxxazvv.com/xittx;;;;;Some URL description
83.111.230.14;;90;;;;;;Some IP description
123.33.110.164;;79;;;;;;Some IP description
;mffjll.com;26;;;;;;Some domain description
;;82;;5b5cda86bbbaf146fe21c9205786ad83;drrtnfav.dll;;;Some file description
70.85.173.3;;49;;;;;;Some IP description
;bhfwyvh.com;32;;;;;;Some domain description
229.127.63.201;;62;;;;;;Some IP description
24.60.248.63;;92;;;;;;Some IP description
;ejnhqqsreq.com;85;;;;;;Some domain description
;;62;;cb5a8102e910bd4d9297fb07e2631198;lhbyfahk.exe;;;Some file description
106.163.167.63;;46;;;;;;Some IP description
;;78;;4615a2a178de383a5f34c6547e97d752;numdrqxi.txt;;;Some file description
;leirszpwuf.com;42;;;;;;Some domain description
;;18;https://wcrlps.com/nuxxo;;;;;Some URL description
;womgimzprl.com;18;;;;;;Some domain description
;;13;;5572ce704f57a2ec350c81adf5b10793;azxgafiu.pdf;;;Some file description
19.192.140.220;;57;;;;;;Some IP description
62.50.53.242;;91;;;;;;Some IP description
202.235.163.85;;33;;;;;;Some IP description
46.215.225.132;;69;;;;;;Some IP description
230.176.152.111;;17;;;;;;Some IP description
;;25;https://guqase.com/reeng;;;;;Some URL description
252.55.252.189;;94;;;;;;Some IP description
49.49.148.62;;85;;;;;;Some IP description
;;3;https://zywozdawv.com/ayolp;;;;;Some URL description
;;93;;b362951b2077123f4516524211e0ba38;spkiuyoa.dll;;;Some file description
;;11;https://bugyxpbgn.com/vdbau;;;;;Some URL description
21.175.121.19;;51;;;;;;Some IP description
;;90;https://zexioslg.com/euyye;;;;;Some URL description
;;59;;fb598b980012a784dc4168e4981f4b03;wjidxtir.txt;;;Some file description
;;6;https://fbuynpviil.com/ygqvz;;;;;Some URL description
;nvztrklp.com;74;;;;;;Some domain description
;ujmxc.com;74;;;;;;Some domain description
;;88;;8031b1c75c77f97e2c2890e153bb1e69;bnmmggzc.pdf;;;Some file description
;;83;https://ewhdaso.com/brdvh;;;;;Some URL description
;hblwjbbwte.com;24;;;;;;Some domain description
190.120.24.87;;1;;;;;;Some IP description
;;39;https://daoxwtq.com/kqgxj;;;;;Some URL description
;;18;;f292a85822bc35bcaf0b575e50b2c864;dgmkdhdd.dll;;;Some file description
;;18;https://ivepl.com/fhwtc;;;;;Some URL description
;axkui.com;41;;;;;;Some domain description
;jnsbakifmb.com;88;;;;;;Some domain description
;qrlvxyr.com;28;;;;;;Some domain description
;vzkqfgh.com;31;;;;;;Some domain description
16.148.100.190;;95;;;;;;Some IP description
;;17;;499fcc61bd2d1ccf8993edd4a751e251;iwbojotv.dll;;;Some file description
71.60.204.130;;23;;;;;;Some IP description
149.63.170.79;;2;;;;;;Some IP description
;hgowjctf.com;36;;;;;;Some domain description
;qzfjmcjk.com;6;;;;;;Some domain description
;;65;;a5c73b3870032288dd9759aadb6d6cf0;xobpgxfw.pdf;;;Some file description
135.46.183.18;;53;;;;;;Some IP description
19.119.163.90;;9;;;;;;Some IP description
207.132.109.191;;70;;;;;;Some IP description
;niowuctcr.com;70;;;;;;Some domain description
;;71;https://uwhxd.com/ctqor;;;;;Some URL description
116.216.122.207;;99;;;;;;Some IP description
;;64;https://wisisy.com/lzsca;;;;;Some URL description
164.143.50.228;;41;;;;;;Some IP description
;ddzdzsfdw.com;89;;;;;;Some domain description
;;11;;0d949a25a345dd3e3be9166fda236f41;uuawwqvj.dll;;;Some file description
;;80;;2e317497edc3d60c3957df297c1bc30c;qmwbeota.txt;;;Some file description
165.120.42.110;;41;;;;;;Some IP description
255.67.62.50;;59;;;;;;Some IP description
214.68.81.52;;19;;;;;;Some IP description
;;42;https://ftied.com/bvexa;;;;;Some URL description
131.16.27.102;;13;;;;;;Some IP description
;;3;https://vtkkyvnhdr.com/mngjm;;;;;Some URL description
236.148.101.59;;44;;;;;;Some IP description
240.200.95.42;;58;;;;;;Some IP description
;;38;https://pncgpv.com/izcvv;;;;;Some URL description
;;77;;1f24552710e2ce016757a94dd84bd097;zcwdlwzk.txt;;;Some file description
;;60;https://lyrfonpdo.com/mhmnt;;;;;Some URL description
;;28;;3c9eb7020841e10f906b5588a42fc0e6;xyqumhjn.txt;;;Some file description
6.58.14.216;;78;;;;;;Some IP description
29.67.183.236;;25;;;;;;Some IP description
136.141.117.42;;67;;;;;;Some IP description
;hefdvwyz.com;16;;;;;;Some domain description
99.195.155.197;;28;;;;;;Some IP description
;;22;;435d7d9d20d0ee1e165049879a4030e5;psfetlwm.txt;;;Some file description
;;89;https://dvcnv.com/cpqan;;;;;Some URL description
;;41;https://nrvfg.com/icqfv;;;;;Some URL description
;xoiizigld.com;74;;;;;;Some domain description
;;89;https://ecdzwfimas.com/dxgip;;;;;Some URL description
242.126.155.153;;10;;;;;;Some IP description
;;42;;1ecd487e7978248aa59cfc802de270ea;xixittpj.dll;;;Some file description
;fynfodjlwb.com;74;;;;;;Some domain description
;xzwgbkh.com;35;;;;;;Some domain description
;;83;https://tkvufg.com/knoqi;;;;;Some URL description
;zcmtevt.com;73;;;;;;Some domain description
;;16;;536fef7cd3eaa9164ee2cd6dbe787f9d;yjxijkka.exe;;;Some file description
;;29;;36ff76e101954ecfcb668b727b4da05e;szhzewhu.txt;;;Some file description
237.12.198.29;;2;;;;;;Some IP description
;ngpwxxjno.com;39;;;;;;Some domain description
;;48;;897b19c8fcafc563fc3ca70d036aeb82;lftkbnca.exe;;;Some file description
;;90;https://rscnwwiim.com/dotpf;;;;;Some URL description
;;93;https://kxdve.com/ebphd;;;;;Some URL description
232.178.200.140;;40;;;;;;Some IP description
;;70;https://mjjhlkxc.com/hstcx;;;;;Some URL description
;;82;https://yaixbtyxay.com/ognlk;;;;;Some URL description
;kbqixbuh.com;93;;;;;;Some domain description
;;25;;a65d27d192ba449a746d0bf2bd525d0e;ushpmgst.txt;;;Some file description
;oslebrjwj.com;42;;;;;;Some domain description
;;19;https://cxsotg.com/umsco;;;;;Some URL description
;;42;https://uibyt.com/xvvtu;;;;;Some URL description
;lgkeubnza.com;23;;;;;;Some domain description
;kkckcshglg.com;45;;;;;;Some domain description
;xnvqsclu.com;52;;;;;;Some domain description
;;65;https://aexrthj.com/xwwao;;;;;Some URL description
;;31;https://riruf.com/jboiu;;;;;Some URL description
;;34;https://bwfksw.com/klxhz;;;;;Some URL description
;;22;;6ef3cc876628291a587306b9d2098216;nylwlmdu.dll;;;Some file description
192.61.204.228;;85;;;;;;Some IP description
;cikwjdzbe.com;1;;;;;;Some domain description
;;56;;2e27d29afe963bf2b8e924304981c773;qherugbj.exe;;;Some file description
;;11;;a0bb2319a7e19bf6032927f9f7564fbb;tgqwgpym.dll;;;Some file description
;;12;https://qzsdcpmt.com/geths;;;;;Some URL description
;;34;https://nizwtqka.com/ifabj;;;;;Some URL description
;izvana.com;44;;;;;;Some domain description
;;82;;1e59928e747667b88e24ef050e1711a9;yogjcfwn.exe;;;Some file description
228.184.1.105;;7;;;;;;Some IP description
113.176.73.231;;79;;;;;;Some IP description
188.87.55.44;;64;;;;;;Some IP description
13.43.4.35;;49;;;;;;Some IP description
;;15;;4a9b53f49a060182190d14f4014cee8d;ifswpbkx.txt;;;Some file description
;bdikqvxg.com;5;;;;;;Some domain description
81.143.31.57;;84;;;;;;Some IP description
;;33;;c1660ef6cd06474c78ef35a6c19a0fcd;lspulzjv.pdf;;;Some file description
;;96;https://mblguzg.com/suolb;;;;;Some URL description
;gagjfeyjkf.com;43;;;;;;Some domain description
;xnmhnbf.com;12;;;;;;Some domain description
82.157.128.64;;87;;;;;;Some IP description
;;34;https://ecgpffjygh.com/bibib;;;;;Some URL description
;oidrmje.com;66;;;;;;Some domain description
;xuaqdpcmu.com;6;;;;;;Some domain description
;;52;https://ugqhy.com/wbard;;;;;Some URL description
;;37;https://adsndx.com/tvray;;;;;Some URL description
;;38;https://magoyows.com/lylos;;;;;Some URL description
26.204.146.241;;71;;;;;;Some IP description
;;80;https://gftzrxqtp.com/ojbgc;;;;;Some URL description
;wstnp.com;29;;;;;;Some domain description
23.246.148.88;;68;;;;;;Some IP description
;;83;https://owmpt.com/voosd;;;;;Some URL description
;nkqxlsx.com;8;;;;;;Some domain description
;;13;;b500d89fe804d7173c47e1650e5ec495;dytxqcau.dll;;;Some file description
;;82;;001218e140a2728aecc26496dd2e71fc;xkwgsumn.exe;;;Some file description
;;40;https://azxctfm.com/ijyot;;;;;Some URL description
233.183.120.61;;44;;;;;;Some IP description
;;47;;39b21f84c8ebdb678cc2daf6b3534cd6;anczlulk.txt;;;Some file description
;;39;;2e1493b213c25282f8cb835a938b59fa;kmwdhvuf.exe;;;Some file description
;;2;;4ef6366a5a34b6f634d561738dcf8d5a;oyecbgug.exe;;;Some file description
;;59;;5d8265395500763b31f325f829aafab6;oneynjyw.dll;;;Some file description
;;71;;4c7ce3fbbbbc8d944a8be3320837dfa0;luoacidl.dll;;;Some file description
;wwnhpo.com;75;;;;;;Some domain description
;mrejw.com;4;;;;;;Some domain description
;;34;;451b714ff8ffb386c7c251717d3f7b1a;qlqlqwlt.dll;;;Some file description
;ealiebufu.com;100;;;;;;Some domain description
;;92;;53e44803d6e9e116e047c124e8199b31;rvznufgg.txt;;;Some file description
;;64;https://ldpur.com/bfljy;;;;;Some URL description
;uyjkrzdx.com;40;;;;;;Some domain description
;rwdewcrwz.com;59;;;;;;Some domain description
;szpysfnz.com;13;;;;;;Some domain description
;;72;;c92ff6fdb62187ad1a1a222d257aa1f6;qotkqbyw.txt;;;Some file description
;ltbiekfvwj.com;57;;;;;;Some domain description
;zxgbopa.com;7;;;;;;Some domain description
;iozbmpwn.com;37;;;;;;Some domain description
;weuxg.com;57;;;;;;Some domain description
;;25;;6c06c929b8d7a028d58b7fe66ef1e443;ifhoqyfa.exe;;;Some file description
;;39;;ea415293cfaba188b79cdce862526aa3;qiatalvf.pdf;;;Some file description
;;63;;5e209ba69fac49c0a32ea48103944a8f;uodvcqtc.exe;;;Some file description
;;67;;ac0e66e047dd8b2dfa3bb62af277814a;clmjchjq.pdf;;;Some file description
;;55;https://olzvj.com/jqkhn;;;;;Some URL description
210.77.189.132;;79;;;;;;Some IP description
;cclhyp.com;88;;;;;;Some domain description
;;80;;4f0933c0665ba0469d1c1997a98a0280;pquhaoqm.dll;;;Some file description
;;30;;f641a5103fec1d2d0a9b33dbb7d9ef33;uvfeotzb.dll;;;Some file description
;;70;;acadf404de9d9df55a52dbd12e1c8210;oqvxmbdf.dll;;;Some file description
153.83.30.151;;77;;;;;;Some IP description
;;9;;f3a0ccfa215f5cf733744504457b2245;qgotjodm.dll;;;Some file description
215.18.240.89;;81;;;;;;Some IP description
147.153.204.107;;54;;;;;;Some IP description
232.95.80.206;;38;;;;;;Some IP description
33.138.182.247;;9;;;;;;Some IP description
;;31;https://robfmq.com/bkagy;;;;;Some URL description
;;65;;7062a52605900918a356666d824b2bf4;aizkwlca.pdf;;;Some file description
183.232.171.180;;17;;;;;;Some IP description
;ttklbohuj.com;82;;;;;;Some domain description
;;11;;0f2af6c822a982e122baf5d64f1ccfc7;aofiofrm.txt;;;Some file description
31.40.58.32;;1;;;;;;Some IP description
;yfhggksz.com;20;;;;;;Some domain description
165.76.191.3;;21;;;;;;Some IP description
;;68;;0ce4d83b0df475b09b402532b9836fb8;bpfsbfzl.pdf;;;Some file description
;;9;;9ed18bf2809d50c5ba62ead6b55a9047;esunsyxp.exe;;;Some file description
201.73.162.150;;29;;;;;;Some IP description
;zqxhhioto.com;13;;;;;;Some domain description
4.56.112.53;;56;;;;;;Some IP description
;;60;https://aiqvzhj.com/xbfqe;;;;;Some URL description
;moppmhqvo.com;76;;;;;;Some domain description
;svfqx.com;33;;;;;;Some domain description
;;82;https://zyyyp.com/xgaml;;;;;Some URL description
;;31;https://vvtbnxk.com/lsves;;;;;Some URL description
87.195.248.94;;44;;;;;;Some IP description
;;26;;aed99f57feacf3bba2296034cc7a3d84;fixcuaux.dll;;;Some file description
216.135.110.253;;28;;;;;;Some IP description
