ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
58.13.64.134;;3;;;;;;Some IP description
;flqqrhjwa.com;6;;;;;;Some domain description
;;85;;01f2c9a339060c96d1882aa78d53b4c7;rxtxghuv.txt;;;Some file description
;;50;;6daa1385d1ca2588d56b4ebc9adaea54;pwkormue.txt;;;Some file description
;dwchymyewx.com;71;;;;;;Some domain description
;psrbjl.com;24;;;;;;Some domain description
;;14;;34381c0aa129be36db47fa2bf4b45667;qqcvtiml.pdf;;;Some file description
;;31;https://oqlleblydl.com/mcwor;;;;;Some URL description
;zqzsxisar.com;34;;;;;;Some domain description
;ftkihb.com;85;;;;;;Some domain description
;;64;;7413f6e4f012f2c0840b4d940e5ca041;nziiqphc.exe;;;Some file description
;azeqgktu.com;26;;;;;;Some domain description
;;50;https://oymxkgcxda.com/vmpdc;;;;;Some URL description
;wwgdgdnmk.com;70;;;;;;Some domain description
;;28;;60aaae509da012e4cfa6cb0209b695e1;smemzbvp.exe;;;Some file description
;;31;https://betflgnyp.com/uesjf;;;;;Some URL description
96.51.160.119;;89;;;;;;Some IP description
;;1;https://vhxgl.com/cijcl;;;;;Some URL description
148.50.34.100;;81;;;;;;Some IP description
;;67;https://breriapzc.com/pehgg;;;;;Some URL description
;rmtsogtn.com;76;;;;;;Some domain description
;kphcadjc.com;31;;;;;;Some domain description
;;21;https://wggrvzfpgg.com/vdryy;;;;;Some URL description
;;50;https://wxwzulwv.com/bnohk;;;;;Some URL description
11.56.243.67;;80;;;;;;Some IP description
;ubbgi.com;63;;;;;;Some domain description
;;75;https://udnpl.com/hqzxu;;;;;Some URL description
;;5;;2766450e386eff1a0d6aa6ee367b90e1;gzdshiqm.pdf;;;Some file description
;;91;;dcb210313cafebb5049cd1da21d43eb1;odsvmqis.txt;;;Some file description
;;20;https://wlmqfkqvi.com/jrtyx;;;;;Some URL description
;;17;;40bddafe1d20aa782713a8f55804be05;lpjjhyng.txt;;;Some file description
27.94.51.106;;11;;;;;;Some IP description
;;81;;c405deabd34942a7161453ae7ca63db3;ykgrvwki.dll;;;Some file description
;mzafsu.com;87;;;;;;Some domain description
187.170.251.25;;54;;;;;;Some IP description
;;81;https://wqilqcem.com/arswk;;;;;Some URL description
;opagdq.com;13;;;;;;Some domain description
76.150.116.145;;52;;;;;;Some IP description
;jbjverrpze.com;17;;;;;;Some domain description
;;100;;ab9f60f28a037194d3ad5ed5d2d93d38;wqfvupwt.txt;;;Some file description
;kobptoulhn.com;26;;;;;;Some domain description
;;69;https://lktpq.com/egnow;;;;;Some URL description
;;55;;75af601dbe3f00ac67858acecf499302;ahyrjptb.pdf;;;Some file description
;;75;;ef260e416f39ccb52c62d4242dead924;omvqqgfg.txt;;;Some file description
;;86;https://toofvsqll.com/kzcpy;;;;;Some URL description
;;10;https://drtht.com/kobod;;;;;Some URL description
;;98;;b5fb308f042ea79b63874b4855863efc;ispurjvv.exe;;;Some file description
231.109.53.176;;96;;;;;;Some IP description
61.214.119.223;;70;;;;;;Some IP description
;;38;;8006c3a130b100fb6d1fd223d5c883ac;pfdqfkqb.dll;;;Some file description
;;90;https://ijttjqi.com/eajrp;;;;;Some URL description
101.234.164.170;;30;;;;;;Some IP description
;;94;https://mujoly.com/qzbbm;;;;;Some URL description
168.233.68.66;;73;;;;;;Some IP description
;;73;https://rupnbgsya.com/qajrd;;;;;Some URL description
113.56.43.115;;59;;;;;;Some IP description
;;76;;8728763c97d96ad2c1dc0297cf300f82;ttiaraqe.exe;;;Some file description
;;5;;ec8352f285b0c8021c11a8ba2dc15afc;uhtfbpuk.exe;;;Some file description
;;55;;3a48d274e031281e2e59a84b954bf326;fppfdwvh.txt;;;Some file description
;;94;;a8a44e88b27df6cac03fc958d218dacb;qbrbojmc.dll;;;Some file description
;;75;https://uisqverutm.com/uprwz;;;;;Some URL description
;;98;https://ulsvmdmvg.com/ywdyv;;;;;Some URL description
;hsatlu.com;28;;;;;;Some domain description
;;82;;79bbcf457ebcc10d7d6427d859c12de3;nwwsitzd.exe;;;Some file description
;ursjzrh.com;79;;;;;;Some domain description
;;70;https://ugoebcnbym.com/pivnd;;;;;Some URL description
;cmhhytsemn.com;63;;;;;;Some domain description
17.206.55.19;;100;;;;;;Some IP description
52.220.220.10;;60;;;;;;Some IP description
;;19;;de51ac33ea9993daecc0912ec74e0cce;kafojsja.dll;;;Some file description
;;10;;b010b03b5947c04d636eaffa0d94d1e8;uwgrqwco.txt;;;Some file description
;;23;https://wsfojqbfm.com/gjxuo;;;;;Some URL description
134.196.5.32;;64;;;;;;Some IP description
;lckjnds.com;81;;;;;;Some domain description
;bhrcilvj.com;77;;;;;;Some domain description
;;74;https://duxsgnpelw.com/yvdpr;;;;;Some URL description
;hkiilouzq.com;49;;;;;;Some domain description
;;15;https://rwsyrqfzuo.com/ejpnd;;;;;Some URL description
;;72;;1d1b7f0dc136a70b871bf6b2b32cdc21;pqmqfkyt.dll;;;Some file description
;;88;https://cfuwfpkhvw.com/wbfum;;;;;Some URL description
163.165.115.223;;99;;;;;;Some IP description
;;78;;f5fecb4be81b1bd3b5733644c19a4c5b;nzhccvce.exe;;;Some file description
;;80;;a0b767d83d9c22bfd410df467643665b;icboowpw.pdf;;;Some file description
;kesxx.com;80;;;;;;Some domain description
;guzup.com;86;;;;;;Some domain description
;;3;https://yhutxpgtod.com/nubwj;;;;;Some URL description
;zqjvpte.com;22;;;;;;Some domain description
;opduh.com;76;;;;;;Some domain description
;;91;;504039b8dedeffacfdef6bb8a8311ad6;ymjzdvhq.dll;;;Some file description
;;58;;54a3da20afa4027ae30b76c7607faeb3;qnsljbsg.pdf;;;Some file description
;jwtnhzp.com;54;;;;;;Some domain description
;;96;https://odnzolwnb.com/qwofh;;;;;Some URL description
;zkbynez.com;78;;;;;;Some domain description
10.139.71.56;;69;;;;;;Some IP description
;ngdgrhpii.com;18;;;;;;Some domain description
46.34.13.85;;89;;;;;;Some IP description
;;65;;2f6e5dc2f9e539a21801012bf45dcd85;idivhzfp.exe;;;Some file description
99.56.244.36;;83;;;;;;Some IP description
;;99;https://fryriz.com/gxlde;;;;;Some URL description
;;24;;e62b7b52d1a5c4b4bf597c4be2d4fb74;ueataccv.dll;;;Some file description
;tqjmbjtzvt.com;56;;;;;;Some domain description
182.252.231.9;;30;;;;;;Some IP description
30.97.174.240;;86;;;;;;Some IP description
81.47.219.222;;90;;;;;;Some IP description
;;22;;5b6a2e9f5cf4e1d4f8876e07c1c8d569;zjiswzfw.pdf;;;Some file description
;lxvfrq.com;79;;;;;;Some domain description
250.126.181.63;;81;;;;;;Some IP description
242.18.43.194;;37;;;;;;Some IP description
;;43;;f086036c555e33565ca4a0bea5b3ae37;uvwxteyh.pdf;;;Some file description
;;78;;024af02590fc90a42513d7891bf2c71c;iltjvjeo.exe;;;Some file description
99.127.27.54;;22;;;;;;Some IP description
46.248.154.183;;18;;;;;;Some IP description
99.247.42.70;;82;;;;;;Some IP description
;;74;;b768c17d708253a7c8ed3b380b1c1300;nddjxulb.txt;;;Some file description
;;82;;f956fbde646b145d6f108267cdc81327;lqkdqevu.exe;;;Some file description
;;42;https://kjfji.com/cdurw;;;;;Some URL description
;jvsroftao.com;7;;;;;;Some domain description
;;54;https://xmuidx.com/vbziq;;;;;Some URL description
;;47;https://fnolpnoy.com/erjvc;;;;;Some URL description
143.91.3.208;;75;;;;;;Some IP description
;;58;https://aeiruogzna.com/kkmjg;;;;;Some URL description
;;64;https://kkylojz.com/aktvf;;;;;Some URL description
137.13.174.193;;20;;;;;;Some IP description
;sugeznkco.com;27;;;;;;Some domain description
;;26;;f98aff66cf557e4b8c283b9d7928488b;pgfwscry.dll;;;Some file description
59.25.40.220;;27;;;;;;Some IP description
;;92;https://dwvdys.com/puiwk;;;;;Some URL description
79.21.248.20;;21;;;;;;Some IP description
12.125.56.74;;28;;;;;;Some IP description
;;42;;adb9de692989c441abec0eeef3ad0653;ambvknoe.pdf;;;Some file description
;nmyzxjqfp.com;49;;;;;;Some domain description
;huzxy.com;5;;;;;;Some domain description
247.131.46.204;;26;;;;;;Some IP description
182.103.199.255;;71;;;;;;Some IP description
;;78;;41f4c65914fd436111f8f8014e79b54e;sxnylwla.dll;;;Some file description
230.255.184.163;;16;;;;;;Some IP description
;;94;https://vcaiwtnipb.com/slltm;;;;;Some URL description
;;29;https://dybudwl.com/sjfyu;;;;;Some URL description
61.78.238.141;;97;;;;;;Some IP description
;tglgdb.com;49;;;;;;Some domain description
;hfrfhmnjjs.com;36;;;;;;Some domain description
39.248.65.85;;32;;;;;;Some IP description
;;95;;aed7293747b8a881582fb35c619840b7;vcirunnm.dll;;;Some file description
;;98;https://geydiul.com/kjffv;;;;;Some URL description
;;68;https://ooyqyxgk.com/rqrto;;;;;Some URL description
;;48;;a5521004b9d0b02d0468534af1987f12;oddrsdjo.txt;;;Some file description
;hgvoshcip.com;87;;;;;;Some domain description
172.183.217.19;;18;;;;;;Some IP description
;qbzjcyw.com;78;;;;;;Some domain description
174.63.162.107;;98;;;;;;Some IP description
;oqspvkh.com;95;;;;;;Some domain description
9.235.19.10;;45;;;;;;Some IP description
235.106.13.215;;60;;;;;;Some IP description
;;4;;9ccd02a96a4150d12286bd05bf0cd7b9;wjdvqeiy.pdf;;;Some file description
;;85;;038a1944f33fcbe37f848a0e69db9be8;bsxglojd.exe;;;Some file description
;pqsdm.com;55;;;;;;Some domain description
;;100;;c4499c4a3622e75d2c0ee1fef5fd47fa;fcsjxgjc.pdf;;;Some file description
;;92;;c1e17fe22d2594aa3cd6113be437f74a;aadbvonf.pdf;;;Some file description
;;45;;20565cb00e2619acdad8d847f5f3f9f0;axptxpus.pdf;;;Some file description
;;71;;32c0175bdc63a04098181ea04f16c587;mevrugnf.dll;;;Some file description
;zftqnliws.com;44;;;;;;Some domain description
;;50;;3d1d34be5fcc7a53c55eb007277b4b0a;glvzbysr.exe;;;Some file description
;fciqqt.com;46;;;;;;Some domain description
;bcxgxsp.com;100;;;;;;Some domain description
;thezw.com;93;;;;;;Some domain description
;;34;;2d9d94f84da4ef90e727d097d6020c3e;gvtfmcbw.pdf;;;Some file description
;;1;;bc2ec196333034ba416715db0e48a337;ggkkftoj.exe;;;Some file description
;vdgczzz.com;83;;;;;;Some domain description
;;92;https://rvzfvmjum.com/ppfds;;;;;Some URL description
;;75;https://avhwvxw.com/yrqay;;;;;Some URL description
87.7.19.78;;96;;;;;;Some IP description
6.72.117.26;;97;;;;;;Some IP description
;;49;https://buwjvgpq.com/kkybx;;;;;Some URL description
;woozydby.com;65;;;;;;Some domain description
8.224.144.156;;43;;;;;;Some IP description
;;23;;e194828ca7927f93d67f43dbe76645ad;noanyomo.exe;;;Some file description
;;66;https://uffiabgusv.com/shofd;;;;;Some URL description
23.39.13.70;;76;;;;;;Some IP description
;;69;;bcf45e6246f1623e05d31f5a8d1b4e34;pikxlkvg.pdf;;;Some file description
;;34;https://fqhwwarms.com/bbsje;;;;;Some URL description
;;81;https://wmizw.com/iuzmo;;;;;Some URL description
;;53;;fb215b98ecf8031b3b9309dc8dfcd884;wynjtjfs.exe;;;Some file description
;;67;https://hygeogy.com/aixyz;;;;;Some URL description
116.204.128.144;;6;;;;;;Some IP description
;;58;;4d64cb2368cd74f8bb9b1d04d007a507;xhutumtl.pdf;;;Some file description
;;59;;98d157758c37fe1bc97e31974aeb1f75;nsalobhd.txt;;;Some file description
189.171.214.120;;96;;;;;;Some IP description
;jechbe.com;21;;;;;;Some domain description
;;73;https://syhflxime.com/azlcm;;;;;Some URL description
;sjxcfnm.com;35;;;;;;Some domain description
165.252.96.228;;69;;;;;;Some IP description
;fwvjecxh.com;68;;;;;;Some domain description
;;52;https://xgllkmo.com/kxgzv;;;;;Some URL description
;;95;https://dkbipmosl.com/vdxde;;;;;Some URL description
;;15;;176af8a4038255176b882dfbf1f785de;xmsgsxtc.exe;;;Some file description
;;14;;c887722229059fd6f36929f57c65e609;bdqyjuuc.pdf;;;Some file description
139.12.204.105;;37;;;;;;Some IP description
;ehrkjf.com;14;;;;;;Some domain description
;kpwzczliu.com;44;;;;;;Some domain description
;;21;https://cpuypnrk.com/acwpt;;;;;Some URL description
;rmxqifyke.com;2;;;;;;Some domain description
;;30;https://rhbugdj.com/lvjah;;;;;Some URL description
;;20;https://qugscg.com/fnkvz;;;;;Some URL description
61.105.70.198;;58;;;;;;Some IP description
;;7;https://vzkiexlo.com/ycpej;;;;;Some URL description
;;24;https://itmacnnh.com/xbsrg;;;;;Some URL description
;vfpqy.com;48;;;;;;Some domain description
233.64.224.247;;91;;;;;;Some IP description
148.180.107.159;;55;;;;;;Some IP description
;xertwy.com;8;;;;;;Some domain description
;tjmkkyhe.com;65;;;;;;Some domain description
;;53;https://dlyzzwzo.com/wgliv;;;;;Some URL description
;;80;;57ca372a9d1c0ee0950600ee8a34e0a4;sjnwftwc.pdf;;;Some file description
;;62;https://uftlhe.com/vivpi;;;;;Some URL description
;;72;;7d84b821e9bdaa3de2b1a802ad091b0c;gbyueyxv.pdf;;;Some file description
195.106.189.128;;19;;;;;;Some IP description
71.10.130.226;;66;;;;;;Some IP description
;;96;https://qyhvrzthr.com/pzqpr;;;;;Some URL description
;hxnnijfu.com;31;;;;;;Some domain description
;;42;https://ldgqjuw.com/btndo;;;;;Some URL description
;;48;https://lwvwdaw.com/cytfj;;;;;Some URL description
;;65;https://cjrggvgcmf.com/awqll;;;;;Some URL description
;;37;https://nzxdtik.com/cldht;;;;;Some URL description
;;85;;c493e6cbfb521251f4cc9a9a5c95a3e9;xrhoyjym.pdf;;;Some file description
;;82;;65f3b2e0a3f9b5033c4e6c2c1a94a03b;fajngtdg.txt;;;Some file description
;;99;;dbb16ec9c797888f15b148444a684a47;cfcuddwp.pdf;;;Some file description
;;22;;8e2873cc25ca7c80e512677d049477c6;fqqmobff.pdf;;;Some file description
;;52;;09005c3901c8a64b1104ab91e36e4a21;ugnrovwg.pdf;;;Some file description
;;98;;a6ddf3c614459867bb65d008e4b41a63;yjzqstdw.txt;;;Some file description
;;60;https://fjjuoer.com/itfhn;;;;;Some URL description
;jlifse.com;14;;;;;;Some domain description
;;36;https://jjeyclibpe.com/hujte;;;;;Some URL description
;iyleab.com;68;;;;;;Some domain description
;;86;;5d6c1f9783e39be81c7f82c4083c8c6c;cajvsruo.pdf;;;Some file description
147.135.213.35;;36;;;;;;Some IP description
;;78;https://cctofb.com/fmrws;;;;;Some URL description
;qmdrte.com;39;;;;;;Some domain description
;;91;;a8a87108235677c3bc0c0c33470a2014;abipukgb.pdf;;;Some file description
145.72.13.121;;100;;;;;;Some IP description
;xsfzokv.com;47;;;;;;Some domain description
;;29;https://efmkbhfhrz.com/sbgae;;;;;Some URL description
;;23;;f430f41def5857c748aacbb54ece9ee1;tfkjcprn.txt;;;Some file description
;;71;;177dd89445d36757bb0a2f6785cf1faa;ghpeqohx.pdf;;;Some file description
;;59;;9423994e558cf288eebf351fc9bda6a1;gdxofdiv.txt;;;Some file description
;;83;;fe5a1ef9a77e5b5815dc6d7843447024;wutdirkf.dll;;;Some file description
;;10;https://gtzalsqvf.com/iokjz;;;;;Some URL description
;;79;;edcfedaba6894607b9db47750b20f5ac;dtnpncmn.exe;;;Some file description
;;11;;8ea6a99065e04c3d34bb638c49151712;zakzbjml.dll;;;Some file description
115.25.137.41;;95;;;;;;Some IP description
36.23.85.109;;52;;;;;;Some IP description
;;72;;c5a0b73699c2585486fcd816c485f59b;uglhpvzv.txt;;;Some file description
166.230.176.196;;100;;;;;;Some IP description
226.65.206.209;;81;;;;;;Some IP description
;dpqpfv.com;95;;;;;;Some domain description
;;76;https://ztjxzn.com/qnysp;;;;;Some URL description
;yrpnnnylfh.com;63;;;;;;Some domain description
;;40;https://zmgniggk.com/mijin;;;;;Some URL description
;glwowauujh.com;83;;;;;;Some domain description
;zzuez.com;91;;;;;;Some domain description
;;66;https://mxwjgd.com/hevau;;;;;Some URL description
;;39;https://hrcqp.com/kzenh;;;;;Some URL description
;nbuihfkvyq.com;91;;;;;;Some domain description
;moexmkx.com;27;;;;;;Some domain description
;;93;;a7e9a77289d5b754fd506456cef1decd;qagtbboe.txt;;;Some file description
;;9;https://qfjagni.com/xyqxv;;;;;Some URL description
233.58.231.173;;61;;;;;;Some IP description
;krywk.com;12;;;;;;Some domain description
;;4;;ae3599455f71a31a206e4fea2d5969b7;znapzbdb.exe;;;Some file description
;;52;;fbd52ca6ec244208771ed6b702f35d75;jozhyjoq.pdf;;;Some file description
;qdzxvrt.com;6;;;;;;Some domain description
;zibkulpkh.com;69;;;;;;Some domain description
;;81;https://zgslr.com/hriir;;;;;Some URL description
;fxcfqeaftz.com;23;;;;;;Some domain description
103.103.180.209;;46;;;;;;Some IP description
;;39;https://yjssuwa.com/pehuw;;;;;Some URL description
56.180.170.169;;97;;;;;;Some IP description
;tbofhx.com;55;;;;;;Some domain description
;;83;;0f84611685d4a00e43fce235190c0ea5;klrbumil.pdf;;;Some file description
;;5;;ad3afe13154fc15e852d5518e81a02e9;firhvhkl.dll;;;Some file description
;aoltpiwq.com;7;;;;;;Some domain description
;;66;https://yixtvtzpfg.com/akwdn;;;;;Some URL description
;;39;https://kmbfbfkclq.com/cdjqt;;;;;Some URL description
;kolmrzvts.com;87;;;;;;Some domain description
;;51;https://zyrkhloavz.com/tmcac;;;;;Some URL description
;;1;https://vjjrb.com/jnktz;;;;;Some URL description
230.11.173.7;;59;;;;;;Some IP description
;vmfgjykctx.com;52;;;;;;Some domain description
;;76;;c0b3613036e613e985f91939e4836c01;yeclhsax.exe;;;Some file description
;;73;;cb6932b2e973c85ad8375395091fa71e;yvlziukp.txt;;;Some file description
;brhdsvjxc.com;35;;;;;;Some domain description
128.110.234.11;;12;;;;;;Some IP description
14.99.81.149;;65;;;;;;Some IP description
;;52;https://vbqteuhbeg.com/awqou;;;;;Some URL description
;;62;https://isqoq.com/wkxyx;;;;;Some URL description
;zwwgbyvqr.com;86;;;;;;Some domain description
;;4;;9ef3375feeb1e6f19777ba12e5b794bb;qipyfodo.txt;;;Some file description
;;58;https://ftqedfv.com/bppwa;;;;;Some URL description
197.62.221.244;;65;;;;;;Some IP description
;;89;;2c40cdd40f20378956feb5674d654470;zzwvzwpd.dll;;;Some file description
;;87;https://hmxvpy.com/lzdtd;;;;;Some URL description
;bsohbsudbm.com;6;;;;;;Some domain description
;;14;https://hcdebsj.com/ldulb;;;;;Some URL description
;;62;;b7b8f4bd8ff4022e14234b4e91b8d9da;cdlufbxl.pdf;;;Some file description
213.98.46.89;;33;;;;;;Some IP description
;drrfgun.com;88;;;;;;Some domain description
86.162.147.59;;34;;;;;;Some IP description
;;14;;411d8f06f08892a8ef7472a0c56714b5;zhujhesh.dll;;;Some file description
160.168.172.31;;2;;;;;;Some IP description
;;16;;72b90f085eac91a4b81e189f0b09c307;jadpelex.pdf;;;Some file description
;;16;;d75a724259cb1e05807861d6a3296814;tckwppzx.pdf;;;Some file description
;;39;;e7dc29ebb19688eeeaf06be301b8ddef;lgapjqtb.pdf;;;Some file description
3.211.246.209;;25;;;;;;Some IP description
;lxioy.com;61;;;;;;Some domain description
64.234.169.106;;24;;;;;;Some IP description
;;24;;8d7a5d8d22d1344a04cf419b4da42c66;blyflhff.exe;;;Some file description
;;38;;5cafe9d528e3901780dbbf3e139fd38f;wddeqwmt.pdf;;;Some file description
;kqexldfca.com;89;;;;;;Some domain description
;jdlaorltx.com;88;;;;;;Some domain description
211.187.106.221;;88;;;;;;Some IP description
;ghwpzab.com;25;;;;;;Some domain description
;qhaeaph.com;21;;;;;;Some domain description
77.207.25.238;;8;;;;;;Some IP description
;;29;;141f7974674247b9608f4c6f8574ca9d;mozbvzbg.pdf;;;Some file description
;jzokq.com;62;;;;;;Some domain description
;;90;https://uepydtzde.com/xohww;;;;;Some URL description
;;70;https://tjgbymac.com/wihem;;;;;Some URL description
;;67;https://rpiyfos.com/jvkvc;;;;;Some URL description
159.179.85.218;;43;;;;;;Some IP description
;;23;https://zblzwf.com/dypqz;;;;;Some URL description
1.219.101.224;;42;;;;;;Some IP description
;;5;;6ed43b0325a70c5a3d2d842ba1588bf3;kcsagfmv.txt;;;Some file description
;mtzwdho.com;13;;;;;;Some domain description
35.236.183.184;;48;;;;;;Some IP description
161.217.54.43;;25;;;;;;Some IP description
;ejvlz.com;47;;;;;;Some domain description
2.108.184.204;;96;;;;;;Some IP description
;ijsjiywc.com;68;;;;;;Some domain description
;;17;;abd8c45a484adcbfa47d3b1b275f4531;ucmnfivq.exe;;;Some file description
62.140.244.134;;50;;;;;;Some IP description
;;99;https://oczwf.com/yhkul;;;;;Some URL description
;;71;;2f5533db94999bfe96104d4aed0e5a24;azsrours.txt;;;Some file description
;tmjfhyej.com;77;;;;;;Some domain description
;lqatxrgew.com;89;;;;;;Some domain description
238.242.17.209;;56;;;;;;Some IP description
;;84;https://bknklnhm.com/anecq;;;;;Some URL description
;;78;https://jjyiqqmsg.com/zchgb;;;;;Some URL description
;;6;https://tydqyzxdbr.com/kdbie;;;;;Some URL description
;;71;https://ilsytowi.com/qhufa;;;;;Some URL description
;;88;https://hplykdin.com/givai;;;;;Some URL description
;ymbswyc.com;5;;;;;;Some domain description
;;64;https://dqxxufvoup.com/amyms;;;;;Some URL description
;ppdgou.com;33;;;;;;Some domain description
;cfjgwjwm.com;17;;;;;;Some domain description
;;6;;1eb09d3997648f9629bfa7e53208b206;ilabpibt.pdf;;;Some file description
253.102.139.39;;52;;;;;;Some IP description
;;39;;539b3628984e3f76855653cc85c51142;bmztkrra.pdf;;;Some file description
50.144.98.81;;59;;;;;;Some IP description
201.143.112.204;;34;;;;;;Some IP description
;;11;;9d162dcdaf360fd6e0a16efa007415a7;cpcgebgw.pdf;;;Some file description
218.194.205.177;;36;;;;;;Some IP description
;klgkgopxm.com;42;;;;;;Some domain description
;;65;https://vosvrkfvlg.com/vawxz;;;;;Some URL description
;;5;;1419c2f9b6a1c1d6e11c9a555d0e638a;gonrwtnd.txt;;;Some file description
;;21;https://zyjvwz.com/nysod;;;;;Some URL description
;;59;;528f174336c2b662eff0a041a0bccc0e;rpyhwymt.dll;;;Some file description
;;28;;a9de6e9f72da018b8ae7161d00a78aab;yfenwntx.txt;;;Some file description
;;70;https://csfnfrrprx.com/psigt;;;;;Some URL description
;xskonwyl.com;30;;;;;;Some domain description
199.148.138.58;;68;;;;;;Some IP description
;;61;https://gxgbeqxcu.com/kutmz;;;;;Some URL description
172.128.229.128;;79;;;;;;Some IP description
68.35.16.201;;99;;;;;;Some IP description
;;19;https://siredrf.com/cqgbm;;;;;Some URL description
254.103.76.250;;32;;;;;;Some IP description
136.66.36.104;;68;;;;;;Some IP description
;sfcva.com;64;;;;;;Some domain description
;;23;;231124d9c020959db64451b8264e2585;vrdcjdhp.pdf;;;Some file description
226.34.170.47;;76;;;;;;Some IP description
;sdryizj.com;30;;;;;;Some domain description
89.102.128.190;;49;;;;;;Some IP description
;pgzsiwyze.com;16;;;;;;Some domain description
33.90.187.106;;12;;;;;;Some IP description
;;41;https://tyknyxde.com/xkylt;;;;;Some URL description
;;39;https://unpap.com/eepib;;;;;Some URL description
;rsdifcou.com;80;;;;;;Some domain description
;;30;;b0febec5b3decbc900d1f30e283b28e4;rnbzgqcg.exe;;;Some file description
;;1;;9a6c008ef51087418265a2e9e9333a3d;nzwhtzjp.dll;;;Some file description
79.97.246.161;;25;;;;;;Some IP description
;;17;;0413880a008cabb4d63512d073dddb06;sppxmdgq.dll;;;Some file description
;xmnxu.com;35;;;;;;Some domain description
;;43;;e7935899e277043db87b862b96cc17ab;utpazeii.exe;;;Some file description
;sfskwr.com;51;;;;;;Some domain description
49.18.55.54;;51;;;;;;Some IP description
;;29;;6adb8937c8dfaee1c42f9cfc05fce249;zbirbfte.dll;;;Some file description
;;69;;26c020d5beadf84357cae7daab7ae999;tkecxrmn.dll;;;Some file description
;dcpzzwgo.com;57;;;;;;Some domain description
;fxrhnp.com;25;;;;;;Some domain description
;;94;;2ee11a8d336ab1590d3347e9c0dace5b;hwkgttmz.txt;;;Some file description
;xqjynmmdte.com;85;;;;;;Some domain description
;;40;https://okhbbuwip.com/wonpv;;;;;Some URL description
;dgnsckwe.com;59;;;;;;Some domain description
;;33;;99c6a10bda10513b9aff9bf0f63ab04c;wrrdkvvl.exe;;;Some file description
;;70;https://mxlrjk.com/mrxqc;;;;;Some URL description
67.218.92.51;;30;;;;;;Some IP description
;ozkib.com;59;;;;;;Some domain description
;cxrgidnm.com;87;;;;;;Some domain description
253.137.176.175;;2;;;;;;Some IP description
59.120.34.173;;37;;;;;;Some IP description
;;29;;57b28a84e16bc3a45b54df9d189c9ca6;whdoazdf.exe;;;Some file description
153.28.6.229;;3;;;;;;Some IP description
;;18;https://nngadiqq.com/hvdds;;;;;Some URL description
;lawktcnute.com;2;;;;;;Some domain description
13.244.45.49;;11;;;;;;Some IP description
;;27;https://qlshuqij.com/ouxqz;;;;;Some URL description
;shvlee.com;69;;;;;;Some domain description
;;70;;3cc108d2e86e283bd19b0a606615cb58;dexqqvfa.dll;;;Some file description
;;57;https://zkvyzovl.com/jwcdw;;;;;Some URL description
16.133.140.173;;59;;;;;;Some IP description
62.26.0.5;;36;;;;;;Some IP description
;;29;;a91634ce664925663364e340fe6e6f62;ufdqexcb.dll;;;Some file description
63.166.162.6;;25;;;;;;Some IP description
;;65;https://uucpi.com/wrlua;;;;;Some URL description
;;26;https://rgxradqqas.com/dhhhd;;;;;Some URL description
;;99;https://oohnpfruef.com/hedqs;;;;;Some URL description
;;99;;9df909d98a77643e6ae5b5f101cda4d2;ausbhhxz.txt;;;Some file description
;tpnhq.com;66;;;;;;Some domain description
;;36;https://sqglxosxo.com/ioavy;;;;;Some URL description
28.70.161.25;;5;;;;;;Some IP description
;;20;;f3d64a450cacdcf2df49cd74db4603f5;cbaxludu.pdf;;;Some file description
;geqqrrbm.com;5;;;;;;Some domain description
;bdysgth.com;36;;;;;;Some domain description
24.164.135.114;;53;;;;;;Some IP description
;jcouqypk.com;61;;;;;;Some domain description
;;48;https://rslbzungb.com/vmnzt;;;;;Some URL description
193.230.211.124;;92;;;;;;Some IP description
;;4;https://pcalic.com/jqcle;;;;;Some URL description
129.251.168.108;;9;;;;;;Some IP description
;;79;https://rjiyie.com/hmmcw;;;;;Some URL description
;;83;;7d494a4aefdff209d3a1d7e9edcd5245;wcecjqnj.pdf;;;Some file description
;wbgjkht.com;70;;;;;;Some domain description
;;18;https://yqupupy.com/tlzzi;;;;;Some URL description
;vzuihf.com;49;;;;;;Some domain description
;ckciwp.com;89;;;;;;Some domain description
;orhgqyseko.com;82;;;;;;Some domain description
;aygiwfgzz.com;97;;;;;;Some domain description
;bjecbk.com;66;;;;;;Some domain description
;;2;https://jayzsdxqg.com/eharv;;;;;Some URL description
;;51;https://vzvxb.com/iunxw;;;;;Some URL description
;tlhbyzswk.com;42;;;;;;Some domain description
;;22;https://ztmhrx.com/jbprc;;;;;Some URL description
;;94;https://hjjqcxwk.com/sgaqr;;;;;Some URL description
168.100.136.204;;9;;;;;;Some IP description
220.139.214.253;;40;;;;;;Some IP description
;;93;;6a6ec857a7939b561a4119349ef5afc3;uvjfxqpl.exe;;;Some file description
;;5;;3af6d353547b7b00036c5b80adc6ac84;puiywyjq.exe;;;Some file description
140.82.138.178;;18;;;;;;Some IP description
16.139.46.121;;80;;;;;;Some IP description
;;15;;b9ee4405a8b765626c79bb3e38476773;ykjuzqnq.txt;;;Some file description
;;77;https://ngzomoq.com/phkab;;;;;Some URL description
;vhnqp.com;87;;;;;;Some domain description
;yvtdjvf.com;8;;;;;;Some domain description
;;71;https://gyvmeamdy.com/tmzbo;;;;;Some URL description
